Prediction,ID
0.19655482610100472,1
0.031127743545986877,2
0.16286058916279716,3
0.13064106587375168,4
0.03429663378512368,5
0.017901841781240633,6
0.02209837219821806,7
0.5259100723878175,8
0.22357795518735082,9
0.7131056355206432,10
0.012693948629271349,11
0.15368436879979142,12
0.14247085666678555,13
0.8005281446911099,14
0.007099401736805216,15
0.11595115881295862,16
0.051493180017538706,17
0.5481714821245197,18
0.715261542654465,19
0.05768513442379921,20
0.11403101508725264,21
0.19112518063635833,22
0.9941292490607456,23
0.7000913135343261,24
0.03608585474810811,25
0.12516204675644996,26
0.011890683180103471,27
0.01688195662051914,28
0.0498365220962126,29
0.2607065946259072,30
0.01131684852940159,31
0.04573144929502384,32
0.006865844906879389,33
0.006325132550698003,34
0.22496198164711156,35
0.1455074510726414,36
0.005794070700452027,37
0.18683164009864897,38
0.2917511991905738,39
0.9386104380481415,40
0.7163794386060167,41
0.03101651795036012,42
0.9983391812865496,43
0.18676407153853,44
0.006505775091481587,45
0.006174886723998741,46
0.00818424387720145,47
0.37106599614251146,48
0.02317766297246867,49
0.06697173188570149,50
0.006390329110896178,51
0.03992356537055733,52
0.45270193836084427,53
0.4570606880835577,54
1.0,55
0.2414964880409814,56
0.19400442009320146,57
0.208411975365484,58
0.4205440320513205,59
0.7347306142158153,60
0.005963649867719049,61
0.5725359604019312,62
0.1064092613765417,63
0.006769081765152946,64
0.006732031079719016,65
0.025494572221663143,66
1.0,67
0.17940881006423554,68
0.020390399317579185,69
0.029572799601370492,70
0.013889369454720236,71
0.5088846679562525,72
0.0060771997261067755,73
0.060943049206698865,74
0.5034545469010429,75
0.012449792846768023,76
0.009804082335508585,77
0.13267156208199699,78
0.7052921123116638,79
0.008096529569527618,80
0.19305820866845982,81
0.028927703247700075,82
0.017600176271050736,83
0.009222447059981176,84
0.05964976496044348,85
0.9313405228595069,86
0.03278415067837189,87
0.006831933091638559,88
0.20526558049367538,89
0.7997766493473427,90
0.5820041019019464,91
0.7493430195837835,92
0.010979074683132634,93
0.014334968923053235,94
0.2654159657849496,95
0.7032408570795452,96
0.006104724147382989,97
0.005831521004027331,98
0.18411482410145935,99
0.1738849901943052,100
0.8232792209368782,101
0.1318289002651062,102
0.02472377389441579,103
0.4285188652397855,104
0.8061403215796024,105
0.043670506667009314,106
0.023750519080292288,107
0.033093608811719064,108
0.5093525465503019,109
0.15676167317845127,110
0.0286466785600598,111
0.016678885427708005,112
0.009221363969468977,113
0.03246156581907149,114
0.2823334336208317,115
0.11621874091750037,116
0.006510496841606138,117
0.008680143085217014,118
0.03355643089712708,119
0.05978281186896418,120
0.8066871603179803,121
0.035473199804098444,122
0.5807253151617998,123
0.2761233863590136,124
1.0,125
0.018206872253583337,126
0.16833471254765722,127
0.3419230429948935,128
0.1355053202365931,129
0.2885139652932453,130
0.7481763894231758,131
0.17374143790408364,132
0.5516861758985815,133
0.7824902142061242,134
0.1075493454591284,135
0.023014799661393345,136
0.008217772294414153,137
0.006846224160535902,138
0.15858741994565878,139
0.006457576777280568,140
0.19197109132823786,141
0.030039696024904496,142
0.0070026035693327915,143
0.18881622478046592,144
0.19686905516478026,145
0.6337873445103641,146
0.04682358623591345,147
0.03685789543140796,148
0.33467130485283164,149
0.015680429084782194,150
0.5244585408596681,151
0.606210965953064,152
0.12139421690893912,153
0.019771553519897792,154
0.5053080171645434,155
0.6313901510048642,156
0.3907442154514518,157
0.030515202881536356,158
0.020524792856888886,159
0.34166293773776146,160
1.0,161
0.4593396518456558,162
0.016111258168228584,163
0.022260788881532417,164
0.039086546410354736,165
0.4522055164215401,166
0.3765731221561797,167
0.09240107816947699,168
0.008543574692278372,169
0.015620887865533485,170
0.9999780701754385,171
0.006721532577189069,172
0.244170139853384,173
0.006597695898523859,174
0.060717652069776175,175
0.42581312992241754,176
0.16173333466978262,177
0.15646129700849398,178
0.02934332075488203,179
0.02406237359331278,180
0.6364179784572723,181
0.13734310054999335,182
0.032917722431138,183
0.26295068409063815,184
0.007637348673454652,185
0.03767558923405274,186
0.03776467338843929,187
0.022236840582808646,188
0.016269473644050625,189
0.01747192837216884,190
0.06479845885692974,191
0.3863483314966733,192
0.23769703542219967,193
0.735437571909712,194
0.3693129524960681,195
0.008977955949711286,196
0.5607716663224027,197
0.008483422931238922,198
0.40242897844873243,199
0.08820466016977987,200
0.024384603094078163,201
0.15304408690891544,202
0.014681005112185383,203
0.051294055125136226,204
0.008395604150861373,205
0.5175347213103209,206
0.1802744990138977,207
0.03339617502152554,208
0.5898350033966617,209
0.021928947094227703,210
0.015997787359310862,211
0.3486184591911441,212
0.0366416321585705,213
0.02915676057879836,214
0.00770480737706052,215
1.0,216
0.006069310701027926,217
0.05203654890290637,218
0.012667410002838024,219
1.0,220
0.470078522097989,221
0.006042388237211833,222
0.012238436117276989,223
1.0,224
0.5396457513109767,225
0.008378472638357816,226
0.029162734261853434,227
0.017723240486056623,228
0.005792037489398696,229
0.34035845874448833,230
0.8033611349945979,231
0.050147521582502685,232
0.3819482160552236,233
0.14875397526292444,234
0.7255197237575141,235
0.3424151949641591,236
0.06460474562548077,237
0.24687895258654743,238
0.24884154064869024,239
0.01833914325377709,240
0.5093340840030113,241
0.008510808628855736,242
0.030789880973443248,243
0.17479805528629164,244
0.015414497291620147,245
0.6229099704317691,246
0.015074529914478657,247
0.8264278495264475,248
0.6136833440993926,249
0.519100437830394,250
